"revenue","outcalls","incalls","months","eqpdays","webcap","marryyes","travel","pcown","creditcd","retcalls","churndep"
36.18,4.0,5.33,12.0,374.0,"1","0","0","0","0",0.0,"0"
46.95,62.67,45.0,26.0,628.0,"1","0","0","0","0",0.0,"0"
56.42,14.67,0.67,16.0,482.0,"1","0","0","0","1",0.0,"0"
56.86,15.67,9.67,13.0,375.0,"1","0","0","0","0",0.0,"0"
10.54,1.33,0.0,19.0,561.0,"1","1","0","1","1",0.0,"0"
61.0,39.33,2.67,16.0,483.0,"1","0","0","0","1",0.0,"0"
82.59,27.67,1.33,15.0,445.0,"1","1","0","1","1",0.0,"0"
47.13,16.67,10.0,23.0,490.0,"1","0","0","0","0",0.0,"0"
52.24,0.0,0.0,12.0,340.0,"1","0","0","0","0",0.0,"0"
153.08,25.33,16.67,13.0,394.0,"1","0","0","0","1",0.0,"0"
30.49,1.67,0.0,13.0,374.0,"1","0","0","0","0",0.0,"0"
80.99,21.67,13.67,26.0,598.0,"1","1","0","0","1",0.0,"0"
32.49,1.33,1.33,17.0,520.0,"1","1","0","1","1",0.0,"0"
50.34,43.33,25.33,15.0,450.0,"1","0","0","0","0",0.0,"0"
45.75,6.0,3.67,12.0,358.0,"1","0","0","0","0",0.0,"0"
39.24,47.33,2.67,12.0,362.0,"1","0","0","0","0",0.0,"0"
112.19,14.33,0.33,8.0,234.0,"1","0","0","0","0",0.0,"0"
56.86,0.67,0.0,25.0,572.0,"1","1","0","0","1",0.0,"0"
15.34,0.0,0.0,13.0,390.0,"1","0","0","0","0",0.0,"0"
22.31,8.0,0.0,18.0,537.0,"1","0","0","0","1",0.0,"0"
70.3,23.33,0.0,16.0,464.0,"1","1","0","0","1",0.0,"0"
34.04,0.67,0.0,42.0,773.0,"1","1","0","0","1",0.0,"0"
35.09,35.0,5.33,14.0,395.0,"1","0","0","0","0",0.0,"0"
172.69,128.33,37.0,10.0,300.0,"1","0","0","0","0",0.0,"0"
50.38,0.0,0.0,11.0,331.0,"1","0","0","0","0",0.0,"0"
35.08,2.0,0.0,12.0,358.0,"1","0","0","0","0",0.0,"0"
23.68,23.67,6.33,19.0,565.0,"1","1","0","1","1",0.0,"0"
23.44,0.0,0.0,13.0,381.0,"1","0","0","0","0",0.0,"0"
39.63,0.0,0.0,12.0,353.0,"1","0","0","0","0",0.0,"0"
95.1,0.0,0.0,14.0,416.0,"1","1","0","0","1",0.0,"0"
43.64,28.67,3.67,13.0,370.0,"1","0","0","0","0",0.0,"0"
66.36,0.0,0.0,10.0,303.0,"1","0","0","0","0",0.0,"0"
10.0,5.33,5.33,14.0,422.0,"1","0","0","0","0",0.0,"0"
25.09,14.33,0.67,13.0,381.0,"1","0","0","0","0",0.0,"0"
127.95,40.0,4.67,10.0,250.0,"1","0","0","0","0",0.0,"0"
47.01,42.0,9.0,18.0,537.0,"1","0","0","1","1",0.0,"0"
43.14,6.67,4.67,37.0,11.0,"1","1","0","1","1",1.0,"0"
27.84,0.0,0.0,17.0,520.0,"1","0","0","0","1",0.0,"0"
52.66,3.67,0.67,17.0,495.0,"1","1","0","0","1",0.0,"0"
82.03,40.33,0.0,28.0,575.0,"1","1","0","1","1",0.0,"0"
215.3,17.67,3.33,9.0,243.0,"1","1","0","0","1",0.0,"0"
38.24,11.33,2.67,18.0,527.0,"1","0","0","0","1",0.0,"0"
29.99,11.33,3.0,12.0,372.0,"1","0","0","0","0",0.0,"0"
54.83,16.33,4.67,12.0,350.0,"1","0","0","0","0",0.0,"0"
29.99,10.67,4.33,18.0,541.0,"1","1","1","0","1",0.0,"0"
34.22,39.67,13.0,19.0,573.0,"1","1","1","0","1",0.0,"0"
30.26,1.67,0.33,17.0,518.0,"1","0","0","0","1",0.0,"0"
106.76,55.67,2.0,9.0,254.0,"1","0","0","0","0",0.0,"0"
41.53,7.67,0.67,18.0,517.0,"1","1","0","0","1",0.0,"0"
47.65,70.33,30.0,16.0,476.0,"1","0","0","0","0",0.0,"0"
98.35,58.0,22.33,12.0,356.0,"1","0","0","0","0",0.0,"0"
105.0,12.67,0.33,13.0,395.0,"1","1","0","0","1",0.0,"0"
50.66,0.0,0.0,12.0,340.0,"1","0","0","0","0",0.0,"0"
71.66,0.0,0.0,9.0,286.0,"1","0","0","0","0",0.0,"0"
30.0,0.67,0.0,17.0,517.0,"1","1","1","1","1",0.0,"0"
31.32,19.33,2.67,12.0,369.0,"1","0","0","0","0",0.0,"0"
34.99,7.67,4.0,18.0,534.0,"1","1","0","0","1",0.0,"0"
90.15,26.0,14.33,11.0,330.0,"1","0","0","0","0",0.0,"0"
34.06,5.33,12.67,14.0,417.0,"1","0","0","0","0",0.0,"0"
50.57,51.0,5.0,15.0,386.0,"1","0","0","0","0",0.0,"0"
34.99,10.0,0.0,13.0,367.0,"1","0","0","0","0",0.0,"0"
10.13,0.0,0.0,19.0,559.0,"1","0","0","0","1",0.0,"0"
59.71,19.33,2.33,10.0,316.0,"1","0","0","0","0",0.0,"0"
67.2,116.33,42.0,17.0,501.0,"1","0","0","0","0",0.0,"0"
56.95,8.67,3.67,22.0,550.0,"1","0","0","1","1",0.0,"0"
48.09,0.0,0.0,12.0,342.0,"1","0","0","0","0",0.0,"0"
50.51,1.33,1.0,17.0,497.0,"1","1","0","0","1",0.0,"0"
15.86,25.33,6.33,14.0,417.0,"1","0","0","0","0",0.0,"0"
73.24,6.0,5.67,16.0,476.0,"1","0","0","0","1",0.0,"0"
52.07,13.33,5.33,16.0,498.0,"1","1","0","0","1",0.0,"0"
43.33,6.67,0.0,12.0,347.0,"1","0","0","0","0",0.0,"0"
73.89,45.33,8.33,12.0,339.0,"1","0","0","0","0",0.0,"0"
94.08,86.33,23.67,13.0,374.0,"1","0","0","0","0",0.0,"0"
34.44,3.33,1.0,13.0,370.0,"1","0","0","0","0",0.0,"0"
29.99,0.0,0.0,17.0,516.0,"1","0","0","0","1",0.0,"0"
68.24,5.67,0.0,10.0,299.0,"1","0","0","0","0",0.0,"0"
46.25,24.0,11.0,37.0,739.0,"1","1","0","1","1",0.0,"0"
14.33,8.33,5.0,9.0,272.0,"0","1","0","0","1",0.0,"0"
35.73,0.0,0.0,12.0,355.0,"1","0","0","0","0",0.0,"0"
31.73,5.33,1.33,17.0,518.0,"1","0","0","0","1",0.0,"0"
44.7,11.67,5.33,17.0,516.0,"1","1","0","0","1",0.0,"0"
30.09,0.67,0.0,31.0,558.0,"1","0","0","0","0",0.0,"0"
30.19,11.67,3.67,12.0,372.0,"1","0","0","0","0",0.0,"0"
136.48,21.33,5.67,12.0,365.0,"1","0","0","0","1",0.0,"0"
98.54,70.0,18.0,12.0,341.0,"1","0","0","0","0",0.0,"0"
23.47,25.0,7.67,14.0,412.0,"1","0","0","0","0",0.0,"0"
172.28,15.33,4.67,15.0,354.0,"1","1","0","1","1",0.0,"0"
55.25,17.33,1.0,17.0,491.0,"1","1","0","1","1",0.0,"0"
36.06,14.67,4.0,17.0,521.0,"1","1","0","0","1",0.0,"0"
64.64,55.0,7.0,11.0,334.0,"1","0","0","0","0",0.0,"0"
61.2,1.67,0.33,16.0,472.0,"1","1","0","0","1",0.0,"0"
45.89,11.0,0.0,11.0,333.0,"1","0","0","0","0",0.0,"0"
77.51,30.33,1.33,23.0,427.0,"1","0","0","0","0",0.0,"0"
60.73,16.0,0.67,15.0,463.0,"1","0","0","0","1",0.0,"0"
34.74,0.0,0.0,11.0,345.0,"1","0","0","0","0",0.0,"0"
38.21,26.67,11.67,18.0,552.0,"1","0","0","0","1",0.0,"0"
48.55,10.33,2.67,17.0,503.0,"1","0","0","0","1",0.0,"0"
35.8,9.67,0.33,12.0,355.0,"1","0","0","0","0",0.0,"0"
12.6,2.33,0.67,14.0,402.0,"1","0","0","0","0",0.0,"0"
62.04,19.33,1.33,25.0,567.0,"1","1","0","0","1",0.0,"0"
50.69,3.67,0.0,16.0,482.0,"1","0","0","0","1",0.0,"0"
51.02,5.33,0.33,11.0,328.0,"1","0","0","0","0",0.0,"0"
42.41,44.67,17.0,22.0,502.0,"1","0","0","0","0",0.0,"0"
54.69,29.33,3.0,17.0,497.0,"1","1","0","0","1",0.0,"0"
93.04,9.0,0.0,14.0,415.0,"1","1","0","0","1",0.0,"0"
82.44,19.67,4.67,31.0,321.0,"0","0","0","0","0",0.0,"0"
79.94,69.0,22.33,13.0,384.0,"1","0","0","0","0",0.0,"0"
77.95,21.0,12.0,11.0,334.0,"1","0","0","0","0",0.0,"0"
34.99,3.33,0.0,13.0,365.0,"1","0","0","0","0",0.0,"0"
57.87,36.33,7.0,12.0,351.0,"1","0","0","0","0",0.0,"0"
40.69,5.33,5.67,13.0,376.0,"1","0","0","0","0",0.0,"0"
61.87,25.33,0.67,11.0,317.0,"1","0","0","0","0",0.0,"0"
29.99,0.0,0.0,12.0,360.0,"1","0","0","0","0",0.0,"0"
53.95,9.67,2.67,12.0,342.0,"1","0","0","0","0",0.0,"0"
157.67,118.67,32.33,17.0,371.0,"1","0","0","0","0",0.0,"0"
131.31,38.0,18.0,15.0,438.0,"1","0","0","0","1",0.0,"0"
13.5,3.33,0.0,19.0,553.0,"1","1","0","1","1",0.0,"0"
56.24,4.33,0.0,15.0,465.0,"1","1","0","1","1",0.0,"0"
37.55,35.0,2.33,11.0,348.0,"1","0","0","0","0",0.0,"0"
34.16,12.67,1.33,18.0,524.0,"1","0","0","0","1",0.0,"0"
30.94,0.0,0.0,11.0,348.0,"1","0","0","0","0",0.0,"0"
29.99,0.0,0.0,11.0,349.0,"1","0","0","0","0",0.0,"0"
50.24,12.67,11.0,29.0,547.0,"1","0","0","0","0",0.0,"0"
38.55,5.0,1.0,12.0,353.0,"1","0","0","0","0",0.0,"0"
17.94,0.0,0.0,17.0,527.0,"1","1","0","0","1",0.0,"0"
36.66,16.33,1.67,12.0,357.0,"1","0","0","0","0",0.0,"0"
21.53,20.33,6.33,19.0,563.0,"1","1","0","1","1",0.0,"0"
75.83,28.33,6.0,11.0,317.0,"1","0","0","0","0",0.0,"0"
40.69,1.33,0.33,17.0,503.0,"1","1","0","0","1",0.0,"0"
90.64,14.33,2.67,9.0,270.0,"1","0","0","0","0",0.0,"0"
35.22,6.0,1.67,17.0,513.0,"1","1","0","0","1",0.0,"0"
53.21,41.67,7.67,12.0,357.0,"1","0","0","0","0",0.0,"0"
65.86,64.67,11.33,11.0,344.0,"1","0","0","0","0",0.0,"0"
57.62,8.33,0.0,10.0,308.0,"1","0","0","0","0",0.0,"0"
35.33,0.0,0.0,12.0,353.0,"1","0","0","0","0",0.0,"0"
30.68,0.33,0.0,18.0,523.0,"1","0","0","0","1",0.0,"0"
29.99,15.0,0.0,21.0,452.0,"1","0","0","0","0",0.0,"0"
30.26,1.0,0.0,17.0,513.0,"1","0","0","0","1",0.0,"0"
30.24,0.67,0.0,17.0,513.0,"1","1","0","0","1",0.0,"0"
64.76,0.0,0.0,10.0,300.0,"1","0","0","0","0",0.0,"0"
130.47,26.67,2.33,12.0,359.0,"1","0","0","0","1",0.0,"0"
40.18,6.0,6.0,13.0,376.0,"1","0","0","0","0",0.0,"0"
74.97,12.0,0.0,14.0,433.0,"1","0","0","0","1",0.0,"0"
34.99,1.33,0.0,12.0,353.0,"1","0","0","0","0",0.0,"0"
90.53,0.0,0.0,8.0,251.0,"1","1","0","0","0",0.0,"0"
95.01,24.0,1.33,13.0,302.0,"1","0","0","0","0",0.0,"0"
133.23,31.67,13.0,8.0,244.0,"1","0","0","0","0",0.0,"0"
38.19,0.0,0.0,20.0,535.0,"1","1","0","0","1",0.0,"0"
30.52,0.0,0.0,13.0,368.0,"1","0","0","0","0",0.0,"0"
10.0,3.33,1.33,18.0,549.0,"1","0","0","0","1",0.0,"0"
29.99,3.67,0.0,18.0,523.0,"1","1","0","1","1",0.0,"0"
103.77,59.33,4.67,13.0,405.0,"1","0","0","1","1",0.0,"0"
49.86,9.67,2.0,17.0,497.0,"1","0","0","0","1",0.0,"0"
77.59,0.0,0.0,9.0,275.0,"1","0","0","0","0",0.0,"0"
58.04,0.67,1.0,11.0,320.0,"1","0","0","0","0",0.0,"0"
42.26,10.67,1.33,22.0,555.0,"1","1","0","0","1",0.0,"0"
217.55,23.33,16.33,9.0,275.0,"1","0","0","0","1",0.0,"0"
139.69,69.33,33.67,16.0,485.0,"1","0","0","0","1",0.0,"0"
171.8,0.0,0.0,9.0,275.0,"1","0","1","0","1",0.0,"0"
33.36,7.67,0.0,18.0,519.0,"1","1","0","0","1",0.0,"0"
110.13,54.0,1.0,8.0,232.0,"1","0","0","0","0",0.0,"0"
582.95,356.33,154.67,7.0,174.0,"1","0","0","0","0",0.0,"0"
33.9,2.33,2.33,17.0,515.0,"1","1","1","1","1",0.0,"0"
35.96,0.0,0.0,12.0,351.0,"1","0","0","0","0",0.0,"0"
92.08,41.0,6.0,15.0,442.0,"1","1","0","0","1",0.0,"0"
31.88,2.67,0.0,17.0,510.0,"1","0","0","1","1",0.0,"0"
43.81,2.33,0.33,11.0,333.0,"1","0","0","0","0",0.0,"0"
110.37,144.67,27.67,12.0,354.0,"1","0","0","0","0",0.0,"0"
29.99,0.0,0.0,17.0,512.0,"1","1","0","0","1",0.0,"0"
50.19,4.67,0.33,17.0,491.0,"1","1","0","0","1",0.0,"0"
77.39,5.0,0.0,16.0,450.0,"1","1","0","0","1",0.0,"0"
81.89,17.67,0.33,10.0,281.0,"1","0","0","0","0",0.0,"0"
76.55,39.33,2.67,17.0,276.0,"0","0","0","0","1",0.0,"0"
85.33,43.33,8.33,15.0,456.0,"1","0","0","0","1",0.0,"0"
35.09,23.67,4.67,13.0,376.0,"1","0","0","0","0",0.0,"0"
19.99,0.0,0.0,8.0,236.0,"0","1","1","0","1",0.0,"0"
58.24,11.33,4.33,11.0,329.0,"1","0","0","0","0",0.0,"0"
42.33,0.0,0.0,11.0,333.0,"1","0","0","0","0",0.0,"0"
127.12,89.67,33.0,17.0,506.0,"1","0","0","0","1",0.0,"0"
51.49,0.67,0.0,11.0,323.0,"1","0","0","0","0",0.0,"0"
87.35,85.67,9.33,21.0,416.0,"1","0","0","0","0",0.0,"0"
35.87,27.0,2.0,19.0,429.0,"1","0","0","0","0",0.0,"0"
61.18,11.33,0.0,10.0,302.0,"1","0","0","0","0",0.0,"0"
62.73,35.33,8.33,11.0,336.0,"1","0","0","0","0",0.0,"0"
50.45,7.0,7.33,32.0,564.0,"1","0","0","0","0",0.0,"0"
119.8,39.33,2.33,32.0,576.0,"1","1","0","1","1",0.0,"0"
43.37,0.0,0.0,12.0,342.0,"1","1","0","0","0",0.0,"0"
49.51,16.33,1.33,11.0,329.0,"1","0","0","0","0",0.0,"0"
40.24,57.67,6.0,13.0,374.0,"1","0","0","0","0",0.0,"0"
34.38,6.0,0.0,25.0,396.0,"0","1","0","0","1",0.0,"0"
103.95,10.0,5.33,9.0,261.0,"1","0","0","0","0",0.0,"0"
100.51,40.0,19.0,17.0,492.0,"1","0","0","0","1",0.0,"0"
33.99,0.0,0.0,12.0,352.0,"1","0","0","0","0",0.0,"0"
90.66,76.0,11.67,16.0,470.0,"1","0","0","0","1",0.0,"0"
184.93,23.67,1.67,27.0,451.0,"1","0","0","0","1",0.0,"0"
32.96,2.33,0.0,18.0,518.0,"1","1","0","0","1",0.0,"0"
57.57,41.0,7.67,16.0,391.0,"1","0","0","1","0",0.0,"0"
50.74,35.67,9.67,43.0,594.0,"0","1","0","0","1",0.0,"0"
50.64,58.67,0.33,16.0,479.0,"1","1","0","0","1",0.0,"0"
66.53,21.0,0.0,11.0,306.0,"1","0","0","0","0",0.0,"0"
34.08,3.0,8.33,18.0,542.0,"1","1","0","0","1",0.0,"0"
91.17,1.0,0.0,14.0,413.0,"1","0","0","1","1",0.0,"0"
18.99,0.0,0.0,18.0,533.0,"1","1","0","0","1",0.0,"0"
35.18,4.67,1.0,17.0,508.0,"1","0","0","0","1",0.0,"0"
67.59,4.67,1.33,9.0,288.0,"1","0","0","0","0",0.0,"0"
52.52,7.67,0.0,11.0,321.0,"1","1","0","0","0",0.0,"0"
29.02,4.33,1.33,12.0,361.0,"1","1","0","0","0",0.0,"0"
6.25,0.0,0.0,13.0,392.0,"1","0","0","0","0",0.0,"0"
79.17,62.67,15.0,16.0,492.0,"1","0","0","0","1",0.0,"0"
51.23,56.0,33.67,21.0,631.0,"1","1","0","0","1",0.0,"0"
62.93,24.67,0.67,10.0,301.0,"1","0","0","0","0",0.0,"0"
36.24,3.33,0.0,16.0,493.0,"1","0","0","1","1",0.0,"0"
63.81,0.0,0.0,10.0,298.0,"1","0","0","0","0",0.0,"0"
60.82,11.67,16.67,13.0,383.0,"1","0","0","0","0",0.0,"0"
31.88,0.67,0.0,17.0,508.0,"1","1","0","0","1",0.0,"0"
43.24,17.33,0.0,12.0,341.0,"1","0","0","0","0",0.0,"0"
50.79,14.67,0.33,16.0,478.0,"1","0","0","0","1",0.0,"0"
34.61,13.67,4.0,17.0,517.0,"1","0","1","1","1",0.0,"0"
36.85,13.67,0.0,16.0,492.0,"1","0","0","0","1",0.0,"0"
30.76,1.33,0.0,17.0,509.0,"1","1","0","0","1",0.0,"0"
30.7,0.67,0.0,17.0,509.0,"1","0","0","0","1",0.0,"0"
42.29,49.67,13.33,14.0,403.0,"1","0","0","0","0",0.0,"0"
29.99,2.0,0.0,18.0,520.0,"1","1","0","0","1",0.0,"0"
33.7,9.33,1.67,18.0,521.0,"1","0","0","0","1",0.0,"0"
10.55,17.33,6.0,34.0,532.0,"0","0","1","0","1",0.0,"0"
44.6,0.0,0.0,12.0,339.0,"1","0","0","0","0",0.0,"0"
166.25,112.33,44.0,7.0,198.0,"0","0","0","0","1",0.0,"0"
10.5,10.67,0.67,18.0,543.0,"1","0","0","0","1",0.0,"0"
34.99,7.0,8.33,13.0,385.0,"1","0","0","0","0",0.0,"0"
157.35,78.33,40.33,21.0,432.0,"1","0","0","0","0",0.0,"0"
57.8,27.33,22.0,14.0,412.0,"1","0","0","0","0",0.0,"0"
36.51,4.0,0.0,11.0,337.0,"1","0","0","0","0",0.0,"0"
98.7,31.67,11.0,9.0,282.0,"1","0","0","0","0",0.0,"0"
32.83,0.0,0.0,11.0,341.0,"1","0","0","0","0",0.0,"0"
49.9,1.67,0.0,10.0,312.0,"1","0","0","0","0",0.0,"0"
33.99,0.0,0.0,12.0,350.0,"1","0","0","0","0",0.0,"0"
34.74,22.0,9.67,35.0,617.0,"1","0","0","1","0",0.0,"0"
132.19,109.0,10.0,14.0,397.0,"1","0","0","1","1",0.0,"0"
72.38,25.33,3.33,22.0,422.0,"1","0","0","0","0",0.0,"0"
81.79,60.67,11.67,17.0,488.0,"1","0","1","1","1",0.0,"0"
38.24,21.33,2.33,17.0,507.0,"1","0","0","0","1",0.0,"0"
35.24,30.67,2.33,13.0,366.0,"1","0","0","0","0",0.0,"0"
17.06,58.33,8.0,19.0,568.0,"1","1","0","1","1",0.0,"0"
57.07,42.0,5.67,12.0,342.0,"1","0","0","0","0",0.0,"0"
71.7,8.0,0.33,10.0,289.0,"1","0","0","0","0",0.0,"0"
112.01,16.67,2.33,21.0,468.0,"1","0","0","0","1",0.0,"0"
29.99,0.0,0.0,18.0,519.0,"1","1","0","0","1",0.0,"0"
36.09,14.33,1.0,17.0,505.0,"1","1","0","0","1",0.0,"0"
34.99,12.67,2.33,13.0,366.0,"1","0","0","0","0",0.0,"0"
69.71,0.0,0.0,10.0,290.0,"1","0","0","0","0",0.0,"0"
47.12,4.33,1.0,11.0,328.0,"1","0","0","0","0",0.0,"0"
46.39,30.0,14.67,19.0,556.0,"1","0","0","0","1",0.0,"0"
59.99,9.0,3.67,11.0,322.0,"1","0","0","0","0",0.0,"0"
71.78,46.0,9.33,10.0,316.0,"1","0","0","0","0",0.0,"0"
132.43,9.0,1.33,28.0,515.0,"1","1","0","0","1",0.0,"0"
15.8,15.33,11.67,19.0,580.0,"1","1","1","1","1",0.0,"0"
124.06,41.0,14.0,13.0,407.0,"1","0","0","0","1",0.0,"0"
108.33,35.33,1.67,8.0,232.0,"1","0","0","0","0",0.0,"0"
57.8,23.33,1.0,19.0,399.0,"1","0","0","0","0",0.0,"0"
101.88,24.33,3.0,14.0,408.0,"1","0","0","1","1",0.0,"0"
65.7,0.0,0.0,16.0,459.0,"1","1","0","0","1",0.0,"0"
31.36,1.33,0.0,12.0,352.0,"1","0","0","0","0",0.0,"0"
40.53,0.0,0.0,12.0,342.0,"1","0","0","0","0",0.0,"0"
69.99,24.33,6.67,15.0,464.0,"1","0","0","0","1",0.0,"0"
46.45,19.67,7.67,13.0,369.0,"1","1","0","0","0",0.0,"0"
43.25,9.33,0.0,16.0,483.0,"1","0","0","1","1",0.0,"0"
62.19,0.0,0.0,15.0,452.0,"1","1","0","0","1",0.0,"0"
15.62,13.33,6.33,18.0,553.0,"1","1","0","0","1",0.0,"0"
16.17,35.67,12.0,19.0,580.0,"1","1","0","1","1",0.0,"0"
30.11,21.0,1.0,12.0,356.0,"1","0","0","0","0",0.0,"0"
87.02,32.67,20.0,16.0,496.0,"1","0","0","0","1",0.0,"0"
144.83,48.0,11.67,8.0,222.0,"1","0","0","0","0",0.0,"0"
63.54,34.67,5.0,21.0,425.0,"1","0","0","0","0",0.0,"0"
71.28,20.0,1.33,15.0,446.0,"1","1","0","1","1",0.0,"0"
104.49,7.67,0.0,7.0,220.0,"1","1","0","0","0",0.0,"0"
34.99,1.0,0.0,17.0,502.0,"1","0","0","1","1",0.0,"0"
34.99,7.0,0.67,17.0,504.0,"1","0","0","1","1",0.0,"0"
29.06,26.0,5.67,18.0,536.0,"1","0","1","0","1",0.0,"0"
34.02,3.67,0.0,11.0,338.0,"1","0","0","0","0",0.0,"0"
33.88,21.33,2.67,30.0,646.0,"1","0","0","1","1",0.0,"0"
32.64,12.67,6.0,18.0,533.0,"1","0","0","0","1",0.0,"0"
28.49,1.33,2.33,17.0,516.0,"1","1","0","0","1",0.0,"0"
64.75,3.67,0.33,10.0,295.0,"1","0","0","0","0",0.0,"0"
63.4,36.33,0.0,15.0,450.0,"1","0","0","0","1",0.0,"0"
33.27,14.33,2.0,12.0,355.0,"1","0","0","0","0",0.0,"0"
130.29,68.0,4.67,8.0,216.0,"1","0","0","0","0",0.0,"0"
36.65,9.67,10.67,13.0,388.0,"1","0","0","0","0",0.0,"0"
40.15,3.67,0.0,17.0,496.0,"1","0","0","0","1",0.0,"0"
29.99,0.67,0.0,17.0,507.0,"1","1","0","0","1",0.0,"0"
40.09,26.67,22.33,20.0,595.0,"1","0","0","0","1",0.0,"0"
82.57,0.0,0.0,15.0,429.0,"1","0","0","0","1",0.0,"0"
10.46,4.0,0.33,13.0,385.0,"1","0","0","0","0",0.0,"0"
30.52,6.67,0.0,16.0,496.0,"1","0","0","0","1",0.0,"0"
35.92,15.67,6.33,37.0,727.0,"1","0","0","0","1",0.0,"0"
46.57,8.0,4.33,11.0,337.0,"1","0","0","0","0",0.0,"0"
46.35,8.67,0.0,11.0,324.0,"1","0","0","0","0",0.0,"0"
10.25,3.0,2.0,19.0,555.0,"1","1","0","0","1",0.0,"0"
124.83,24.67,0.67,7.0,199.0,"1","0","0","0","0",0.0,"0"
18.99,0.0,0.0,18.0,529.0,"1","1","0","0","1",0.0,"0"
50.44,4.67,1.33,10.0,313.0,"1","0","0","0","0",0.0,"0"
34.2,3.67,1.0,17.0,505.0,"1","0","0","0","1",0.0,"0"
128.58,0.0,0.0,11.0,337.0,"1","0","0","0","1",0.0,"0"
10.0,2.33,0.0,13.0,384.0,"1","0","0","0","0",0.0,"0"
32.49,2.67,1.33,23.0,570.0,"1","1","0","0","1",0.0,"0"
50.31,14.33,1.33,16.0,478.0,"1","0","0","0","1",0.0,"0"
64.04,12.67,1.33,18.0,381.0,"1","0","0","0","0",0.0,"0"
38.98,0.0,0.0,12.0,342.0,"1","0","0","0","0",0.0,"0"
96.54,34.0,4.33,27.0,448.0,"1","1","0","0","0",0.0,"0"
30.52,15.33,12.33,19.0,564.0,"1","1","0","1","1",0.0,"0"
23.65,4.33,0.0,13.0,369.0,"1","0","0","0","0",0.0,"0"
74.67,31.33,7.33,11.0,315.0,"1","0","0","1","0",0.0,"0"
45.56,16.67,1.33,10.0,318.0,"1","0","0","0","0",0.0,"0"
50.19,51.33,10.33,12.0,361.0,"1","0","0","0","0",0.0,"0"
33.0,40.0,2.33,17.0,510.0,"1","0","1","0","1",0.0,"0"
10.65,2.33,1.0,13.0,386.0,"1","0","0","0","0",0.0,"0"
19.54,44.67,67.0,17.0,528.0,"0","0","0","0","1",0.0,"0"
69.85,9.0,1.0,15.0,445.0,"1","1","1","1","1",0.0,"0"
29.99,0.0,0.0,11.0,341.0,"1","0","0","0","0",0.0,"0"
29.96,52.67,89.33,26.0,157.0,"1","0","0","0","1",1.0,"0"
26.03,0.67,0.67,13.0,368.0,"1","0","0","0","0",0.0,"0"
30.24,0.0,0.0,12.0,351.0,"1","0","0","0","0",0.0,"0"
110.54,39.67,13.67,9.0,274.0,"1","0","0","0","0",0.0,"0"
47.49,1.0,0.0,15.0,466.0,"1","1","0","0","1",0.0,"0"
100.14,86.67,12.67,14.0,334.0,"1","0","0","0","0",0.0,"0"
47.77,11.0,0.33,16.0,477.0,"1","1","0","1","1",0.0,"0"
21.44,1.0,0.0,17.0,515.0,"1","0","0","1","1",0.0,"0"
52.71,43.67,18.67,18.0,548.0,"1","0","0","0","1",0.0,"0"
29.99,0.0,0.0,12.0,351.0,"1","0","0","0","0",0.0,"0"
40.98,1.0,0.0,12.0,339.0,"1","0","0","0","0",0.0,"0"
126.9,25.0,3.67,11.0,349.0,"1","0","0","1","1",0.0,"0"
64.63,0.0,0.0,15.0,447.0,"1","1","1","1","1",0.0,"0"
54.29,0.33,0.0,11.0,314.0,"1","0","0","0","0",0.0,"0"
60.02,0.0,0.0,15.0,452.0,"1","1","0","0","1",0.0,"0"
43.75,19.0,0.0,16.0,480.0,"1","0","0","0","1",0.0,"0"
51.22,55.33,9.67,12.0,357.0,"1","0","0","0","0",0.0,"0"
53.79,10.67,0.0,16.0,469.0,"1","0","0","0","1",0.0,"0"
31.27,11.67,9.67,19.0,554.0,"1","0","0","0","1",0.0,"0"
58.47,67.33,31.33,15.0,446.0,"1","0","0","0","0",0.0,"0"
33.51,1.0,0.0,16.0,491.0,"1","0","0","0","1",0.0,"0"
107.84,7.67,0.0,18.0,328.0,"1","0","0","0","0",0.0,"0"
107.43,19.0,0.0,12.0,369.0,"1","1","0","1","1",0.0,"0"
36.56,18.67,2.0,17.0,504.0,"1","0","0","0","1",0.0,"0"
60.96,0.0,0.0,10.0,296.0,"1","0","0","0","0",0.0,"0"
52.24,20.0,4.0,17.0,493.0,"1","0","0","0","1",0.0,"0"
37.91,39.0,7.67,12.0,365.0,"1","0","0","0","0",0.0,"0"
10.42,12.33,1.0,19.0,550.0,"1","1","0","1","1",0.0,"0"
51.92,36.0,14.67,18.0,536.0,"1","1","0","1","1",0.0,"0"
84.92,45.0,0.33,14.0,415.0,"1","0","0","0","1",0.0,"0"
83.69,13.67,7.0,9.0,282.0,"1","0","0","0","0",0.0,"0"
50.24,20.67,4.33,11.0,331.0,"1","0","0","0","0",0.0,"0"
104.83,57.67,10.67,9.0,270.0,"1","0","0","0","0",0.0,"0"
124.42,21.33,26.33,11.0,317.0,"1","0","0","0","0",0.0,"0"
43.16,8.0,0.33,16.0,481.0,"1","0","0","0","1",0.0,"0"
55.18,11.67,2.67,10.0,310.0,"1","0","0","0","0",0.0,"0"
42.77,7.67,0.0,15.0,470.0,"1","1","1","1","1",0.0,"0"
29.99,0.0,0.0,12.0,350.0,"1","1","0","0","0",0.0,"0"
29.99,6.33,0.67,12.0,352.0,"1","0","0","0","0",0.0,"0"
